date,symbol,name,Close,market_regime,stable_ensemble_score,fundamental_rank,fundamental_score,final_score,technical_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-16,2243.TW,宏旭-KY,53.0,bull,0.9343943215597756,332.0,52.51230523945806,67.2930245316756,72.21993096241478,0.0841813135985199,0.0101851851851851,0.0392156862745098,0.127659574468085,1.2844826834947427,50.0,0.7417662141583475,-0.0286813952804136
2026-07-16,2414.TW,精技,61.79999923706055,bull,0.907836485824732,358.0,50.75190410598769,66.76678876139928,72.10508364653647,0.3145235892691952,0.1046296296296296,0.0032467657125589,0.0181218856720788,0.3672565972107642,62.20471400293758,0.9985742502869416,0.0059412381567378
2026-07-16,6139.TW,亞翔,868.0,bull,0.8946019252242715,113.0,75.64712525562624,68.68883316918459,66.36940247370404,0.1318223866790009,0.187037037037037,-0.008,0.0769230769230768,0.1972413793103449,48.724489795918366,0.8384327251379492,-0.0126827048854006
2026-07-16,2546.TW,根基,95.6999969482422,bull,0.8934218645497752,570.0,37.32527210445105,51.28062161521025,55.93240478546332,0.3496762257169287,0.2731481481481481,0.0379609557033366,0.0126983804046794,0.1140860913653287,64.86486672252397,1.0953050986662312,0.0210177895617951
2026-07-16,4807.TW,日成-KY,42.79999923706055,bull,0.8839183449969452,91.0,79.1380462401501,73.94128014528656,72.20902478033204,0.1424606845513413,0.0046296296296296,0.1367861222433621,0.0699999809265137,1.8344369639608376,65.12344901363,2.483861922966746,0.0741623528730894
2026-07-16,2601.TW,益航,6.960000038146973,bull,0.8836147436371086,568.0,37.53973905839439,67.61697199434117,77.64271630632344,0.0564292321924144,0.1537037037037037,-0.1278195461765099,0.1796610043467343,0.254054017829757,71.81571962802568,0.5767682670667319,0.0981382303762614
2026-07-16,3702.TW,大聯大,113.5,bull,0.8508879345163838,443.0,44.311414548255854,59.45580826344995,64.50393950184798,0.1600370027752081,0.2833333333333333,0.0657276995305164,0.0607476635514019,0.1073170731707318,59.72222222222221,0.94132972538926,0.0336976320582877
2026-07-16,1467.TW,南緯,8.949999809265137,bull,0.8386660711392674,971.0,14.540544369959688,63.67680593293114,80.05555978725495,0.0444033302497687,0.1305555555555555,0.0642092713020909,0.2260273390984903,0.2822349261903218,69.30692807539654,0.6321349605273991,0.10657762400893
2026-07-16,6409.TW,旭隼,1020.0,bull,0.8130157342135579,235.0,62.88856390334461,68.49925807675933,70.36948946789757,0.1073080481036077,0.1185185185185185,-0.0769230769230768,0.096774193548387,0.3195342820181113,53.39652448657189,0.5301520093392673,-0.0469961692983275
2026-07-16,2364.TW,倫飛,70.80000305175781,bull,0.7772698309390261,245.0,61.7822396932274,64.720671313424,65.7001485201562,0.1979648473635522,0.2648148148148148,0.0411765154670267,0.0473373468915352,0.1184834740141071,72.14286142465787,0.8354250829712119,0.0391135717371977
2026-07-16,2908.TW,特力,21.89999961853028,bull,0.7743372168179563,787.0,24.019508975015057,53.959783175773126,63.93987457602582,0.1822386679000925,0.2972222222222222,0.0022882945623632,0.0528846356643031,0.0963385985448046,71.87490686798685,0.7493089603716886,0.0220510820230097
2026-07-16,6225.TW,天瀚,25.549999237060547,bull,0.7708112822475308,906.0,17.320265078618256,59.72659365604218,73.86203651518349,0.1350601295097132,0.0768518518518518,0.0965665267671422,0.075789441560444,0.4768786337473714,66.94560242046515,1.1741909246404665,0.1198772468367428
2026-07-16,6944.TW,兆聯實業,1035.0,bull,0.759305793837479,38.0,89.06912245037437,72.54009397847527,67.03041782117556,0.3635522664199815,0.2703703703703703,0.0370741482965932,0.0097560975609756,0.1165048543689319,58.35694050991502,0.8222233209054546,0.0315957340775441
2026-07-16,2645.TW,長榮航太,231.5,bull,0.7518809392240671,102.0,76.79149551810622,82.84499537768191,84.86282866420714,0.0231267345050878,0.0962962962962963,-0.0148936170212765,0.3779761904761904,0.3903903903903905,68.27487427868641,1.1256678099702508,0.1298596220028143
2026-07-16,6416.TW,瑞祺電通,94.9000015258789,bull,0.7467654932434388,383.0,49.20522556408967,70.86180344308772,78.08066273608708,0.0786308973172988,0.225,-0.0355691051394904,0.1324582108578844,0.1545012779700389,74.09638775711868,1.4950355473804522,0.0832715211292272
2026-07-16,1710.TW,東聯,17.5,bull,0.7377857960455101,1065.0,6.405846346837272,65.02898647740086,84.57003318758873,0.032377428307123,0.1277777777777777,0.0670731955522023,0.2820513178801296,0.2915128969493332,66.50485068332145,1.3076450257762626,0.0874631123082887
2026-07-16,6573.TW,虹揚-KY,22.049999237060547,bull,0.7328251157935105,1060.0,8.074411592906632,59.87427446515703,77.14089542257382,0.0120259019426456,0.0472222222222222,-0.2110912831781408,0.4949152025125793,0.6273061938506659,55.31400523276788,0.5019207445748853,-0.0371179412562027
2026-07-16,8028.TW,昇陽半導體,350.0,bull,0.7232946773321463,103.0,76.71005758993898,81.48998541543804,83.08329469060439,0.0869565217391304,0.0398148148148148,0.1200000000000001,0.1235955056179776,0.6856264366802471,68.48137535816619,2.4348405337500725,0.1205378581719225
2026-07-16,9934.TW,成霖,10.800000190734863,bull,0.7204559483532409,573.0,37.04526496126525,59.34338243400824,66.77608825825591,0.1933395004625347,0.2537037037037037,0.0485436884214589,0.0487434290436732,0.1267490317096196,70.98213905582901,0.6594549307439793,0.0470263903766945
2026-07-16,2816.TW,旺旺保,34.70000076293945,bull,0.702293486979272,537.0,38.97407433693017,61.30413287391716,68.74748571957949,0.2562442183163737,0.1907407407407407,0.0101892956147304,0.0327381648444295,0.1924944299267381,65.71427741019488,0.887982018166074,0.0172970015870024
2026-07-16,1736.TW,喬山,129.0,bull,0.6662659272712337,752.0,26.12240913361154,62.82146171046973,75.05447923608912,0.1100832562442183,0.2935185185185185,-0.0190114068441065,0.0932203389830508,0.0978723404255319,62.06896551724138,0.510536744868831,0.022592152199762
