date,symbol,name,Close,market_regime,fund_final_ml,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-08-17,3017.TW,奇鋐,3150.0,neutral,0.8961904761904762,70.0,82.5145908535667,82.37702884197631,82.33117483811286,0.6686970551378446,0.0111008325624421,0.093432007400555,0.139240506329114,0.4754098360655738,0.2377210216110019,76.30057803468208,0.6712410510186841,0.2070121659162755
2026-08-17,6805.TW,富世達,1925.0,neutral,0.8857142857142857,31.0,90.14552363242608,76.37068985480498,71.77907859559795,0.6357408457920354,0.0120259019426456,0.2812210915818686,0.0968660968660968,0.475095785440613,0.0724233983286908,77.99043062200957,1.5004459532108851,0.228266071143723
2026-08-17,6446.TW,藥華藥,1410.0,neutral,0.8495238095238095,13.0,96.8555062833974,91.78985908798856,90.10131002285227,0.3616585816288709,0.0712303422756706,0.0092506938020351,0.0601503759398496,0.1999999999999999,0.7407407407407407,66.66666666666666,1.4518940718963476,0.1304870715574264
2026-08-17,6753.TW,龍德造船,147.0,neutral,0.842857142857143,117.0,75.40121337756102,71.42344380799419,70.09752061813857,0.815842220900651,0.2802960222016651,0.1581868640148011,0.0352112676056337,0.053763440860215,0.1620553359683794,60.76923076923077,1.9048909943366796,0.0630988971252937
2026-08-17,8996.TW,高力,1215.0,neutral,0.8419047619047619,30.0,90.21884377245992,73.32163903132196,67.68923745094264,0.5607854935017299,0.0453283996299722,0.3681776133209991,0.1302325581395349,0.2512873326467559,0.0384615384615385,67.0718232044199,0.9253145658915252,0.1676517226466773
2026-08-17,2395.TW,研華,674.0,neutral,0.8400000000000001,49.0,87.43653384699755,83.01388670343889,81.53967098891934,0.420658210411525,0.032377428307123,0.0351526364477335,0.0104947526236882,0.306201550387597,0.4371002132196162,77.06422018348624,0.6808222951074807,0.1006777169919164
2026-08-17,2535.TW,達欣工,92.1999969482422,neutral,0.8380952380952381,196.0,66.50740970485359,76.21853063802206,79.45557094907821,0.9079539634348588,0.2303422756706753,0.1267345050878816,0.0187844966656596,0.072092987770258,0.1896773799773188,63.551390207494585,1.7261429805381694,0.0410432563104909
2026-08-17,2408.TW,南亞科,524.0,neutral,0.8314285714285714,2.0,100.0,88.04925994449583,84.06567992599444,0.2373375117182268,0.0203515263644773,0.0129509713228492,0.043824701195219,0.3753280839895012,0.6876006441223832,71.3821138211382,0.7309264507341475,0.1956645750142613
2026-08-17,1560.TW,中砂,742.0,neutral,0.8276190476190476,54.0,86.28355650333096,74.3541073509106,70.3776243001038,0.529059915636455,0.1054579093432007,0.2719703977798335,0.0784883720930231,0.1468315301391036,0.0784883720930231,66.77115987460814,1.4631805066639632,0.0947182059604603
2026-08-17,3034.TW,聯詠,509.0,neutral,0.8266666666666667,116.0,75.54535048945058,68.96593576989667,66.77279753004537,0.8257272540128948,0.1424606845513413,0.3459759481961147,-0.0643382352941176,0.1113537117903931,0.0484037075180225,56.22641509433962,0.7681888433973063,-0.0181800646187972
