date,symbol,name,Close,market_regime,stable_ensemble_score,fundamental_rank,fundamental_score,final_score,technical_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-09-23,2376.TW,技嘉,365.0,bull,0.9861455505361573,275.0,59.16561347732097,72.08086950740628,76.38595485076804,0.2158139534883721,0.16651162790697674,0.04285714285714293,0.038406827880512084,0.08148148148148149,60.74074074074074,0.5017990970750384,0.02773475996058017
2026-09-23,2516.TW,新建,14.800000190734863,bull,0.9836057444711624,847.0,20.556737993044667,54.80281315039051,66.21817153617246,0.2372093023255814,0.18046511627906978,0.02422148000620128,0.031358870892172375,0.07246376711439373,70.73172433684721,1.0548221801374276,0.028670724141257153
2026-09-23,2929.TW,淘帝-KY,5.820000171661377,bull,0.929020721345587,907.0,17.228788912459304,51.41219915197726,62.806669231816585,0.21767441860465117,0.23627906976744187,0.012173942897630852,0.03743316098914562,0.03928576263846262,61.97181963491787,0.6605889634613603,0.015884137541944288
2026-09-23,3017.TW,奇鋐,3470.0,bull,0.9163642133526038,70.0,82.5145908535667,78.7573887933763,77.50498810664615,0.10883720930232559,0.04372093023255814,0.09291338582677167,0.09984152139461178,0.3244274809160306,55.629139072847686,0.862818831456649,0.03396901072705605
2026-09-23,2069.TW,運錩,24.899999618530277,bull,0.899915640565667,679.0,30.045180578249248,69.68691508787266,82.90082659108046,0.07348837209302325,0.03627906976744186,0.05285412347409091,0.14220185733766688,0.3681317898202503,67.24890502352372,2.1699642581841503,0.09246461344208456
2026-09-23,2849.TW,安泰銀,15.949999809265137,bull,0.8673679456537252,1074.0,0.0,54.36278931601356,72.48371908801808,0.11906976744186047,0.1386046511627907,-0.003125011920928955,0.09246571181661212,0.10763890498582285,68.42104206455372,0.5460305331991552,0.0331983682115069
2026-09-23,6670.TW,復盛應用,273.0,bull,0.8629127781515018,168.0,69.78295043229787,65.43178411970237,63.98139534883721,0.23162790697674418,0.16279069767441862,0.011111111111111072,0.032136105860113506,0.08548707753479134,46.15384615384615,0.9106746211831807,-0.008714596949890963
2026-09-23,2480.TW,敦陽科,161.0,bull,0.8420836648259238,141.0,72.57043193555015,70.39249231203269,69.66651243752688,0.23348837209302326,0.2483720930232558,0.006250000000000089,0.03205128205128216,0.03205128205128216,64.1025641025641,0.6246724726926528,0.015933112478308864
2026-09-23,6235.TW,華孚,39.900001525878906,bull,0.7727707358077227,578.0,36.53611312437063,51.228876777777714,56.12646466224674,0.2241860465116279,0.3041860465116279,0.06117029641213523,0.035019515318706285,0.016560548430035738,54.545461551325396,2.8733096208488664,0.03154087929363003
2026-09-23,2034.TW,允強,22.0,bull,0.7725415903211237,1040.0,9.314478880448952,56.359781369479585,72.04154886582313,0.13767441860465116,0.1469767441860465,0.06280189319548324,0.08108106081573974,0.10000000000000009,71.42855412837596,2.173811533829061,0.05553555372627206
2026-09-23,2527.TW,宏璟,48.400001525878906,bull,0.7653245141515219,75.0,82.24426248497689,72.64278477214279,69.44229220119809,0.0827906976744186,0.08465116279069768,0.12427415525277619,0.13348947684063384,0.1891892043881953,75.9999938964867,1.135467881302532,0.09496071828412367
2026-09-23,7765.TW,中華資安,243.0,bull,0.7384684168107654,25.0,92.62185241052016,81.82599154272893,78.22737125346518,0.13581395348837208,0.13395348837209303,0.012499999999999956,0.08240534521158138,0.11212814645308922,65.21739130434783,0.6239663469799666,0.0640394088669951
2026-09-23,2006.TW,東和鋼鐵,85.80000305175781,bull,0.7272084846381138,335.0,52.210458028038886,73.29396679115168,80.3218030455226,0.20186046511627906,0.059534883720930236,0.057953201801064,0.0437956963159305,0.2636229915113717,59.75611968669214,1.111659566151622,0.03981098333335331
2026-09-23,2453.TW,凌群,53.59999847412109,bull,0.7252250777718283,291.0,56.63608765296079,65.151426310518,67.98987252970375,0.24465116279069768,0.30604651162790697,-0.03074142470873975,0.028790787791386885,0.01593533260200397,58.49055449451884,0.687131165045341,0.009226115855883732
2026-09-23,3044.TW,健鼎,543.0,bull,0.7042268563887203,86.0,79.90151858407886,76.65398187209036,75.57146963476085,0.08651162790697674,0.14511627906976743,0.07738095238095233,0.1288981288981288,0.10279521300876371,71.59533073929961,1.0372805115670374,0.0778086542278682
2026-09-23,2520.TW,冠德,36.95000076293945,bull,0.7006059724671491,567.0,37.26396887406752,57.51101565886708,64.26003125380026,0.23255813953488372,0.17209302325581396,0.015109868516613112,0.032122948334825985,0.07725952142341819,50.48543042089896,0.6042058184066315,0.006469212254905488
2026-09-23,2454.TW,聯發科,5185.0,bull,0.6925848997752455,95.0,78.23114789730103,81.29499627665083,82.31627906976743,0.025116279069767444,0.07720930232558139,0.14459161147902866,0.31432192648922697,0.20322493762003058,74.07407407407408,0.8344712913146244,0.14427586206896548
2026-09-23,2820.TW,華票,17.25,bull,0.6865379945889242,1072.0,0.0,50.3689451651072,67.15859355347627,0.2297674418604651,0.28,-0.0028901294373144815,0.03293408454693614,0.023738849226980552,56.666692097981766,0.7380501630004054,0.010396840405059171
2026-09-23,2377.TW,微星,151.0,bull,0.6557644259712646,263.0,60.05362798212559,61.71224420483372,62.265116279069765,0.22604651162790698,0.23813953488372094,-0.016286644951140072,0.03424657534246567,0.037800687285223455,50.51546391752578,0.6490253854579628,-0.009511315185306568
2026-09-23,2603.TW,長榮,243.0,bull,0.6555133251469305,648.0,31.8537233857576,55.901654690230785,63.917631791721846,0.1841860465116279,0.046511627906976744,0.01673640167364021,0.051948051948051965,0.3099730458221024,54.8780487804878,0.6003165394147421,0.028898062877103836
2026-09-23,4771.TW,望隼,218.0,bull,0.6519373383633656,44.0,87.83714193650803,78.93412566986187,75.96645358097982,0.18604651162790697,0.13023255813953488,0.058252427184465994,0.050602409638554224,0.11508951406649626,58.252427184466015,0.5892464257963607,0.03427825880678448
2026-09-23,8103.TW,瀚荃,123.5,bull,0.6480361804988934,225.0,63.77372008138453,70.72525511636024,73.04243346135215,0.12651162790697673,0.05581395348837209,0.029166666666666563,0.08810572687224671,0.2814554993351823,52.577319587628864,0.8815313919896063,0.03109997912753082
2026-09-23,1558.TW,伸興,112.0,bull,0.6281330494723948,664.0,30.82891502090822,62.84178272954152,73.51273863241929,0.11813953488372093,0.06697674418604652,0.022831050228310446,0.09268292682926838,0.23620311132777316,75.0,0.7945477040243307,0.04477611940298498
2026-09-23,2317.TW,鴻海,256.0,bull,0.600441337373083,511.0,39.93908373911616,65.08343244463205,73.46488201313736,0.21488372093023256,0.1925581395348837,0.032258064516129004,0.03853955375253548,0.06299836316706431,63.93442622950819,1.1732974915020578,0.01850009946290032
2026-09-23,4904.TW,遠傳,105.5,bull,0.5922138913694559,211.0,64.90506799565857,70.38993155818606,72.2182194123619,0.1972093023255814,0.20093023255813955,0.004761904761904745,0.044554455445544594,0.05846938795818013,58.33333333333333,0.7498381470572174,0.01344860710854956
2026-09-23,2816.TW,旺旺保,40.45000076293945,bull,0.585521351233648,536.0,38.97407433693017,65.15591536543025,73.8831957082636,0.2055813953488372,0.08186046511627906,0.020176524748388713,0.041184101715838306,0.19497791983252744,56.617647883800004,0.5169319920120227,0.023597151908961722
2026-09-23,2607.TW,榮運,53.70000076293945,bull,0.5854661073783981,546.0,38.62339041274056,61.609718892218496,69.27182838537782,0.2586046511627907,0.09302325581395349,0.011299478456873846,0.024809145022992363,0.16866158588294722,55.17239111361329,0.5430675742573117,0.009968043605813826
