date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-24,2395.TW,研華,581.0,bull,85.55116119707588,49.0,87.43653384699755,84.92270364710201,0.4280353910159105,0.0194444444444444,0.0370713623725671,0.1325536062378167,0.2755214050493964,0.5874316939890711,69.02947078820479,1.214380186030946,0.1028154443832969
2026-07-24,6598.TW,ABC-KY,27.700000762939453,bull,83.43676534392301,181.0,67.77168793520316,88.6584578134963,0.8382006591892956,0.0259259259259259,0.1149212233549582,0.0018083596780835,0.2149123548177203,0.2619589886169089,67.45098338407628,1.5372430588946016,0.1224800158712429
2026-07-24,1810.TW,和成,28.600000381469727,bull,81.10729904305352,407.0,46.52348272920723,92.6352378143356,0.2195731292517007,0.0055555555555555,0.0278035217794253,0.0534070270096727,0.4742268527753932,0.6741463014873859,59.760953783582536,1.2143810561377544,0.0970464209109791
2026-07-24,2527.TW,宏璟,46.150001525878906,bull,80.34680129513893,75.0,82.24426248497689,79.71431423185962,0.6990577458256031,0.0601851851851851,0.0917516218721038,-0.0405404783804997,0.1437423363343548,0.3357453703320332,56.94716756895569,1.0231500073162816,0.0374866890262426
2026-07-24,2376.TW,技嘉,354.5,bull,80.03435840763767,275.0,59.16561347732097,86.99060671774325,0.959302341597796,0.0796296296296296,0.1010194624652456,0.0907692307692307,0.109546165884194,0.3009174311926605,61.25,1.3729897037697656,0.0488941489755159
2026-07-24,2923.TW,鼎固-KY,33.20000076293945,bull,79.98714220342872,317.0,53.57592567176444,88.79088104731682,0.7913622097599371,0.0083333333333333,0.0444856348470806,-0.0726256572494433,0.4008438689527593,0.5125284559896046,64.71962910446504,1.1218454000216542,0.0992467777459611
2026-07-24,2059.TW,川湖,7735.0,bull,79.48854190065575,1.0,100.0,72.65138920087432,0.1545284828807556,0.0842592592592592,0.0148285449490268,-0.0196451204055766,0.1065808297567953,0.859375,49.29178470254958,1.065985672285333,-0.030397994359135
2026-07-24,2637.TW,慧洋-KY,83.80000305175781,bull,78.0700906353593,238.0,62.80204855376821,83.15943799588968,0.3514298012593467,0.0435185185185185,0.1316033364226135,0.0554156352811254,0.168758809184472,0.223315879880237,62.61683409157917,0.997655979820183,0.0546187114318492
2026-07-24,5515.TW,建國,43.54999923706055,bull,77.97787796100214,104.0,76.63848749386133,78.42434145004907,0.8224735621521336,0.1314814814814814,0.1797961075069508,0.0468750200592564,0.0766377853065785,0.1724226922965932,65.12819128395513,1.292720592355004,0.0481347542032419
2026-07-24,6243.TW,迅杰,52.20000076293945,bull,77.27401222852447,548.0,38.55396498905318,90.18069464168155,0.6447786217517937,0.0268518518518518,0.0398517145505097,0.0116279516775428,0.2139535061148709,0.5675676263933527,63.71571124510012,2.644745076220377,0.2056819702256336
