date,symbol,name,Close,market_regime,fundamental_rank_score,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-08-04,2395.TW,研華,576.0,neutral,-49.0,49.0,87.43653384699755,82.70680053211359,81.13022276048561,0.4223474016834607,0.0175763182238667,0.1046296296296296,0.0359712230215827,0.185071181996612,0.2037617554858934,65.24980087341042,0.9262203475145542,0.0479430482207805
2026-08-04,1476.TW,儒鴻,354.5,neutral,-71.0,71.0,82.3980197254144,75.85560383144562,73.67479853345603,0.6231014826794976,0.1073080481036077,0.2259259259259259,0.0457227138643068,0.0411160058737152,0.0729007823247185,66.43356643356644,0.7532926712731762,0.0429538099441013
2026-08-04,2527.TW,宏璟,42.54999923706055,neutral,-75.0,75.0,82.24426248497689,69.59404691428564,65.3773083907219,0.7575719838842254,0.2497687326549491,0.0851851851851851,-0.0139050351703582,-0.0011736910528509,0.2387191012284102,45.28301886792453,0.9965927338734236,-0.0603434142417994
2026-08-04,5515.TW,建國,42.25,neutral,-104.0,104.0,76.63848749386133,70.7175286470289,68.74387569808476,0.7442127909538301,0.1128584643848288,0.1148148148148148,-0.0047114430941085,0.03936035458947,0.1889922407720281,51.578942718930406,0.7948917322972825,-0.0013000854341598
2026-08-04,2539.TW,櫻花建,41.150001525878906,neutral,-129.0,129.0,74.05495514883755,73.40786245867181,73.19216489528323,0.2593099500872628,0.1276595744680851,0.3148148148148148,0.0,0.0339196561481658,0.0352201641730542,56.95365978370932,1.4568486541426442,0.0069742074659651
2026-08-04,4736.TW,泰博,128.0,neutral,-136.0,136.0,73.12470502530472,63.72970642386653,60.59804022338713,0.6812772622360836,0.1961147086031452,0.3407407407407407,-0.0115830115830115,0.0118577075098813,0.024,50.0,0.5356257103899889,-0.0033093245084681
2026-08-04,1733.TW,五鼎,32.25,neutral,-137.0,137.0,72.99324516078546,76.90808922172707,78.21303724204093,0.6030128175190749,0.0601295097132284,0.1212962962962962,0.0173501332436418,0.0767946303329178,0.1809425602200254,57.28154584705821,0.5272114598601153,0.0261713479960328
2026-08-04,1419.TW,新紡,66.5,neutral,-140.0,140.0,72.80054807279497,65.6022535139514,63.20282199433687,0.3223040558220147,0.2035152636447733,0.3074074074074074,-0.0249266425852238,0.0075757575757575,0.0374415223558524,48.88887884196095,1.9607841893361693,-0.0089418721600794
2026-08-04,1808.TW,潤隆,32.45000076293945,neutral,-149.0,149.0,72.1127428848662,78.2767878469147,80.33146950093088,0.6704345665490018,0.0638297872340425,0.1611111111111111,0.026898745924325,0.0727272979484117,0.1228374114625578,61.68225465233101,2.3347181857742765,0.0243864194465059
2026-08-04,2901.TW,欣欣,24.299999237060547,neutral,-150.0,150.0,72.0006020564352,65.90816092103785,63.87734720923873,0.4553549785500488,0.2183163737280296,0.3101851851851852,0.0062111644264861,0.0041321682218389,0.0362472685060393,47.45760191381372,1.3061052574371097,0.0075670908648
2026-08-04,5288.TW,豐祥-KY,193.5,neutral,-163.0,163.0,70.01559901846518,73.75312257524652,74.9989637608403,0.5187378798569571,0.123959296947271,0.0768518518518518,0.0431266846361186,0.0347593582887699,0.2524271844660195,53.15315315315316,1.2807713349750598,0.0242159587137753
2026-08-04,1438.TW,三地開發,22.700000762939453,neutral,-178.0,178.0,68.22752717503778,71.83300998238742,73.0348375848373,0.9427511585567692,0.1702127659574468,0.2833333333333333,0.0365297332577243,0.0179372887696849,0.0460829476885484,63.15789473684217,0.7207069445647944,0.0314665765872907
2026-08-04,2027.TW,大成鋼,44.25,neutral,-180.0,180.0,67.77515994414823,79.81338417984466,83.82612559174346,0.4747045267102739,0.032377428307123,0.1703703703703703,0.0485781800947473,0.1246138217727248,0.1076345220260805,61.84739189623534,0.6884899251152912,0.059979051019068
2026-08-04,6598.TW,ABC-KY,31.5,neutral,-181.0,181.0,67.77168793520316,83.30815000819938,88.48697069919811,0.5230659304407613,0.003700277520814,0.0351851851851851,0.08247421261405,0.3725489739794438,0.3876651515989211,65.97015221099306,0.608187644772591,0.1557512294079523
