date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-20,2527.TW,宏璟,50.400001525878906,bull,84.23676812785739,75.0,82.24426248497689,84.90093667548422,0.7655179104580689,0.01574074074074074,0.04911955514365153,0.10405257045407179,0.2840764719969149,0.47584185282351266,71.0869546828967,2.0078622668442727,0.17874061067122882
2026-07-20,2059.TW,川湖,7750.0,bull,83.09910762842796,1.0,100.0,77.46547683790394,0.1562143989207626,0.18333333333333332,0.0074142724745134385,-0.04084158415841588,0.026490066225165476,1.1617852161785218,55.61959654178674,1.4954871657337798,-0.011479591836734748
2026-07-20,2395.TW,研華,516.0,bull,82.32553372445452,49.0,87.43653384699755,80.62186701694016,0.4617716102898841,0.16296296296296298,0.056533827618164965,-0.016609295431289306,0.033033033033033066,0.44740532959326784,58.2903092505292,1.363392196789432,0.02287920946939881
2026-07-20,5515.TW,建國,42.75,bull,82.09250391647745,104.0,76.63848749386133,83.91050939068282,0.8067067135297463,0.05462962962962963,0.1881371640407785,0.0239520958083832,0.10567224212784954,0.15088567103870143,63.39282429956189,1.4615466455638089,0.0487835880048717
2026-07-20,2645.TW,長榮航太,208.0,bull,79.67059471819556,102.0,76.79149551810622,80.63029445155868,0.8691324631325564,0.026851851851851852,0.1102873030583874,-0.17296222664015903,0.19884726224783855,0.25679758308157097,57.5287040641509,1.833996631857916,-0.004511811457854509
2026-07-20,3413.TW,京鼎,359.0,bull,79.14184572397511,292.0,56.561036132141794,86.66878225458622,0.45351626405612855,0.046296296296296294,0.15848007414272475,0.0748502994011977,0.11838006230529596,0.17518262029783083,63.25581395348837,1.3833577427438013,0.07597782106998352
2026-07-20,6446.TW,藥華藥,1175.0,bull,78.03991147971558,13.0,96.8555062833974,71.76804654515497,0.3878941431606086,0.09074074074074075,0.020389249304911955,-0.06000000000000005,0.0730593607305936,0.8680445151033387,47.41904392802367,0.90115125730867,-0.04811153119437539
2026-07-20,6477.TW,安集,41.0,bull,76.77908032977929,554.0,38.3258266980446,89.59683154035753,0.4467662173977093,0.018518518518518517,0.13253012048192772,0.01109742962777105,0.2654320391698748,0.2058823529411764,65.77766933288599,1.7471006093265138,0.12981378898327334
2026-07-20,2423.TW,固緯,76.0,bull,75.40019624909294,15.0,96.18369172987968,68.47236442216403,0.5808742287846604,0.387037037037037,0.08063021316033364,-0.02937423961832375,-0.021800318653504847,0.35729439636745775,56.49547468446337,1.9474889211210968,-0.009578402494638594
2026-07-20,1810.TW,和成,28.25,bull,74.61752379606898,408.0,46.52348272920723,83.98220415168956,0.2502814434618556,0.012037037037037037,0.03521779425393883,0.07824424341087499,0.3231849880676807,0.5673411889799709,70.29411424815075,2.1731487857021032,0.18622716490126123
