date,symbol,name,Close,market_regime,fund_ml_85_15,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-31,8464.TW,億豐,381.0,bull,0.9552,62.0,84.51846605538479,84.56547405519306,84.58114338846248,0.7453314543982945,0.1018518518518518,0.1195551436515292,0.0297297297297296,0.0325203252032519,0.1651376146788989,62.50000000000001,1.708524073156448,0.0383593377393201
2026-07-31,2527.TW,宏璟,44.54999923706055,bull,0.9476,75.0,82.24426248497689,74.63296861784602,72.09587066213572,0.7720479033647208,0.0481481481481481,0.0583873957367933,-0.0346696042452164,0.0813106410700486,0.2875722890676284,48.20846537217962,0.7387644344361312,-0.0135621494556624
2026-07-31,3034.TW,聯詠,519.0,bull,0.9476,116.0,75.54535048945058,62.27525862098193,57.851894664825714,0.884000029167907,0.1768518518518518,0.1362372567191844,0.0236686390532543,0.0074349499635153,0.1456953642384106,66.24605678233439,1.394337293887534,0.0492742740360356
2026-07-31,6177.TW,達麗,47.29999923706055,bull,0.9448,43.0,87.89986336679576,79.09315247072499,76.15758217203472,0.6237933556768855,0.0907407407407407,0.3169601482854495,-0.0257466533397144,0.0384193200727027,0.0293797269141706,60.16948878577005,1.9446739281303933,0.0071865728861568
2026-07-31,5515.TW,建國,42.900001525878906,bull,0.936,104.0,76.63848749386133,76.12909991037768,75.95930404921644,0.7551440255622293,0.0601851851851851,0.1093605189990732,-0.0149253208396958,0.065838547226805,0.1767974763787214,55.55555965077295,0.8451239489802862,0.0185790089466799
2026-07-31,1817.TW,凱撒衛,38.650001525878906,bull,0.9244,115.0,75.60284732958029,66.75261021372224,63.80253117510288,0.7091580259279482,0.237037037037037,0.247451343836886,0.0052015802073073,-0.0064267349664159,0.0593415831050974,53.84624413489957,0.7199697165014375,0.0005825221203061
2026-07-31,1476.TW,儒鴻,346.0,bull,0.9196,71.0,82.3980197254144,76.30258574714153,74.27077442105059,0.6142874891560368,0.0564814814814814,0.2150139017608897,0.0343796711509716,0.0695517774343121,0.07999735566715,53.20512820512821,1.8357450867121643,0.0235929295170476
2026-07-31,2395.TW,研華,563.0,bull,0.8972,49.0,87.43653384699755,87.09995563879929,86.98776290273321,0.4347732070066136,0.049074074074074,0.0630213160333642,-0.0309810671256454,0.0806142034548944,0.268018018018018,60.904456255721605,1.9789229066115883,0.0395924235610118
2026-07-31,1438.TW,三地開發,23.299999237060547,bull,0.8832,178.0,68.22752717503778,72.3974443325873,73.78741671843714,0.9268,0.0981481481481481,0.1223354958294717,0.059090874411843,0.0355555216471354,0.1592039201422559,65.59137403243156,1.5731881019299885,0.0613824929428425
2026-07-31,1733.TW,五鼎,31.299999237060547,bull,0.8816,137.0,72.99324516078546,76.62970500960593,77.84185829254608,0.6457477434436434,0.0796296296296296,0.1260426320667284,-0.0234009365944929,0.0485761754459121,0.1583265653404129,56.70102646809784,1.3485704097333162,0.0030443619159352
2026-07-31,8341.TW,日友,76.4000015258789,bull,0.8764000000000001,134.0,73.16523557009408,64.47811380447904,61.58240654927402,0.5872249222037998,0.2472222222222222,0.2400370713623725,-0.0077921879755986,-0.0090790786264042,0.0665451285969627,50.96156032832801,0.6097678949770756,-0.0001962635934628
2026-07-31,1808.TW,潤隆,33.0,bull,0.8704,149.0,72.1127428848662,74.06645578163963,74.71769341389745,0.6691341690198229,0.0416666666666666,0.1214087117701575,0.0232558139534884,0.0855263294110337,0.1619718465935589,71.1538659045093,2.926834405893254,0.0480349344978165
2026-07-31,2442.TW,新美齊,19.39999961853028,bull,0.8616,151.0,71.63224953440525,59.69465208782281,55.715452938962,0.6796749177406258,0.2777777777777778,0.2817423540315106,0.0025839398488296,-0.0152284838980083,0.0402144780343487,53.8461463220918,1.4266008867399718,0.0058327685084427
2026-07-31,2753.TW,八方雲集,181.5,bull,0.8308,152.0,71.61820020352927,65.8147666251227,63.880288765653845,0.5765682819619405,0.2277777777777777,0.2669138090824838,0.0168067226890755,-0.0054794520547944,0.0472061274512176,58.82352941176471,1.8502203484294744,0.0226792505986759
2026-07-31,6669.TW,緯穎,5390.0,bull,0.8260000000000001,208.0,65.40144535951697,74.0275940265007,76.90297691549527,0.8316800336179961,0.1222222222222222,0.1436515291936978,-0.0593368237347294,0.0237416904083571,0.1364966127135387,56.55487804878049,0.9282081390241108,0.0491994744269794
2026-07-31,2539.TW,櫻花建,42.650001525878906,bull,0.8231999999999999,129.0,74.05495514883755,81.17249529693606,83.54500867963557,0.3219286027688729,0.0435185185185185,0.2094531974050046,0.0517879735716262,0.0852417901743685,0.0838628508188659,62.31883657351992,1.297492311979216,0.0488779864928055
2026-07-31,2901.TW,欣欣,24.200000762939453,bull,0.8203999999999999,150.0,72.0006020564352,71.1255822689915,70.83390900651027,0.4509620401934359,0.1712962962962963,0.3290083410565338,-0.0102249485561956,0.0083333651224772,0.0254237445665821,58.66667819551781,1.1660794439886095,0.0048790900559851
2026-07-31,6277.TW,宏正,80.19999694824219,bull,0.8168,199.0,66.12491163281756,78.32905984167127,82.39710924462251,0.7135810612893161,0.025,0.1519925857275255,0.028205089080028,0.1343705857152262,0.1216782789963941,65.15894741886405,0.967202353026522,0.0788157189052485
2026-07-31,5288.TW,豐祥-KY,183.0,bull,0.8131999999999999,163.0,70.01559901846518,66.095863764502,64.78928534651426,0.5158715618624993,0.2546296296296296,0.1028730305838739,-0.056701030927835,-0.0108108108108108,0.1921824104234528,47.826086956521735,0.8956969373635454,-0.0289201379676306
2026-07-31,2618.TW,長榮航,43.29999923706055,bull,0.8111999999999999,205.0,65.4946890287355,80.22684075076609,85.13755799144295,0.7173108046544139,0.0962962962962963,0.0806302131603336,0.0638820251936849,0.036341314126548,0.2231637675327897,62.43902529796519,1.313888218558086,0.0483046086291425
2026-07-31,1419.TW,新紡,67.5999984741211,bull,0.8088,140.0,72.80054807279497,69.87075752300925,68.89416067308068,0.3415070500582841,0.1333333333333333,0.2594995366079703,0.0134932768674231,0.0211480602782123,0.0513218548326812,55.38461809327458,0.769847396594616,0.0074515478156982
2026-07-31,6598.TW,ABC-KY,30.100000381469727,bull,0.7964,181.0,67.77168793520316,84.93879007153636,90.6611574503141,0.5287593661945621,0.0018518518518518,0.0379981464318813,0.0866425831201165,0.3058568927444456,0.3318584014781445,63.99999999999998,0.9903785169582138,0.1391806271447428
2026-07-31,2364.TW,倫飛,70.30000305175781,bull,0.7956000000000001,245.0,61.7822396932274,68.99167471737529,71.3948197254246,0.8707680256076425,0.1037037037037037,0.2215013901760889,-0.0126403642564565,0.0323055011296768,0.076569674828911,52.9411738306617,1.3558776833219977,0.0123848343502326
2026-07-31,2027.TW,大成鋼,43.20000076293945,bull,0.7923999999999999,180.0,67.77515994414823,66.77323031575922,66.43925377296289,0.470398356665762,0.0407407407407407,0.1714550509731232,-0.0080367044834124,0.0912578408174926,0.1048593976680591,68.18182181948265,1.1224061539787618,0.0468912360960507
2026-07-31,8462.TW,柏文,168.5,bull,0.7892,269.0,59.6562061392525,82.01910528473681,89.47340499989824,0.9718515133332176,0.0203703703703703,0.0954587581093605,0.0836012861736335,0.1462585034013606,0.2029601832390637,59.770114942528735,1.7170237972428877,0.0577526679221593
2026-07-31,4904.TW,遠傳,105.0,bull,0.7664000000000001,211.0,64.90506799565857,63.15751825788277,62.57500167862417,0.5851503454580176,0.0916666666666666,0.180722891566265,-0.004739336492891,0.0384036005379679,0.1006289132135593,69.43231644727439,1.115000823603767,0.0390476912166513
2026-07-31,2542.TW,興富發,44.0,bull,0.7575999999999999,278.0,58.947380152838136,68.1698464624486,71.24400189898543,0.8020572282138254,0.1722222222222222,0.1603336422613531,-0.0045249040607969,0.0080182923685256,0.1167512257861131,56.5217391304348,0.9433996124845032,0.0047382603937673
2026-07-31,6505.TW,台塑化,70.80000305175781,bull,0.7552,193.0,66.8716639923295,76.97836570597606,80.34726627719158,0.3995656662744449,0.0074074074074074,0.0278035217794253,-0.1748251686069455,0.2020373721153538,0.3844951695432181,56.34267056121783,1.1727264437722231,-0.0266702927792208
2026-07-31,3005.TW,神基,114.0,bull,0.7504,256.0,60.64311592085046,71.93708424470663,75.70174035265867,0.6709381878598084,0.0611111111111111,0.1316033364226135,0.0088495575221239,0.0654205607476634,0.1503531963198756,48.38709677419355,1.509074717508668,0.0189944134078212
