date,symbol,name,Close,market_regime,fund_final_ml,fundamental_rank,fundamental_score,final_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-22,2248.TW,華勝-KY,63.59999847412109,bull,0.9625806451612904,69.0,82.72406063393525,77.91633067133345,76.31375401713285,0.914411988096662,0.0406654343807763,0.3367252543940796,-0.0363636594830137,0.1648351694417309,0.0853242343036595,73.0828916859592,1.3262483365523796,0.0987973472456595
2026-07-22,2527.TW,宏璟,49.04999923706055,bull,0.9393548387096774,75.0,82.24426248497689,86.89939725637814,88.45110884684522,0.7082086615324086,0.0286506469500924,0.0804810360777058,0.0887902345780593,0.2355163298346698,0.4034334239292079,66.59793396028594,1.3051096935796669,0.1207585854811341
2026-07-22,6177.TW,達麗,48.29999923706055,bull,0.9174193548387096,43.0,87.89986336679576,72.58255389862475,67.4767840759011,0.799492922803655,0.1645101663585952,0.3395004625346901,0.029850696495375,0.0477223608624295,0.0841750856166216,72.86822026355122,1.253972382788473,0.0453979692814672
2026-07-22,2645.TW,長榮航太,195.0,bull,0.912258064516129,102.0,76.79149551810622,73.46158178628839,72.35161054234912,0.9074424910223546,0.0582255083179297,0.1757631822386679,-0.1942148760330578,0.1304347826086955,0.2037037037037037,50.5939750159889,1.4190946417424457,-0.0808074437455413
2026-07-22,5515.TW,建國,41.900001525878906,bull,0.9077419354838708,104.0,76.63848749386133,75.34961291313343,74.9199880528908,0.8073081460160116,0.0868761552680221,0.2516188714153561,-0.0011918769046773,0.0954248764935661,0.1336214561538131,58.72091630656274,2.837906801566648,0.0161887165349479
2026-07-22,6598.TW,ABC-KY,27.850000381469727,bull,0.867741935483871,181.0,67.77168793520316,80.27838395969843,84.4472826345302,0.6784967257213443,0.033271719038817,0.1322849213691027,0.0650095903532941,0.2004310114488598,0.2716895372867935,71.07438107721056,1.749693131209329,0.152731802048696
2026-07-22,2395.TW,研華,596.0,bull,0.8677419354838709,49.0,87.43653384699755,84.30873556222116,83.26613613396236,0.4491571077851302,0.0231053604436229,0.0416281221091581,0.1422475346293568,0.2587117212249208,0.6418732782369145,70.79833545298564,2.9092866897453007,0.1582747665702075
2026-07-22,9942.TW,茂順,123.5,bull,0.8522580645161291,66.0,83.11611500419343,68.27848561516367,63.33260915215376,0.723828887846595,0.1460258780036968,0.3829787234042553,0.0081632653061225,0.0555555555555555,0.0646551724137931,71.42857142857143,0.9037921825685846,0.0274542429284525
2026-07-22,1476.TW,儒鴻,337.5,bull,0.8464516129032258,71.0,82.3980197254144,74.17093684860424,71.42857588966753,0.5486652123101985,0.144177449168207,0.3293246993524514,0.0196374622356494,0.056338028169014,0.0892313419936443,63.63636363636363,1.0019095939760834,0.0228047579362071
2026-07-22,5434.TW,崇越,565.0,bull,0.8438709677419356,203.0,65.82773904429318,76.63304340654652,80.23481152729764,0.6736056702697978,0.0462107208872458,0.0841813135985199,0.0413174314164026,0.1554192229038855,0.3882063882063882,55.125284114533706,0.7319188987946236,0.0630375370660867
2026-07-22,2364.TW,倫飛,71.4000015258789,bull,0.8367741935483871,245.0,61.7822396932274,73.49560973690971,77.40006641813716,0.8638026427223157,0.1349353049907578,0.274745605920444,0.02000002179827,0.0609212227073443,0.1138846057025262,59.78836320568305,1.1316385506206257,0.0427924907859487
2026-07-22,4763.TW,材料*-KY,50.29999923706055,bull,0.8354838709677419,83.0,80.5798896395777,77.2990977608208,76.20550046790183,0.4501249930444301,0.066543438077634,0.2229417206290471,0.071352469002843,0.1177777608235677,0.1549942621871696,52.39520718716343,1.7061799941480236,0.0506527297641077
