date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-09-08,7711.TW,永擎,594.0,bull,89.27530521821492,209.0,65.22713046197059,97.29136347029636,0.439408884387433,0.0074211502782931,0.0120593692022263,0.0330434782608695,0.4594594594594594,0.6669751533740755,61.9815668202765,1.4687334410809638,0.1368421052631578
2026-09-08,2408.TW,南亞科,531.0,bull,86.85990078021076,2.0,100.0,82.47986770694769,0.2499952926463335,0.1289424860853432,0.0352504638218923,0.0250965250965251,0.0858895705521471,0.3426042983565107,60.54852320675106,0.925058479570611,0.0327725371973159
2026-09-08,3006.TW,晶豪科,298.5,bull,85.50044207542544,7.0,98.64788449850906,81.1179612677309,0.6520617327390725,0.0899814471243042,0.0343228200371057,0.0718132854578097,0.1158878504672897,0.3479012114473474,71.54471544715447,1.2489751355768886,0.0912081886309632
2026-09-08,3008.TW,大立光,6500.0,bull,85.32454452085797,100.0,76.94531754874203,88.11762017822994,0.4606631000622115,0.0046382189239332,0.0176252319109461,-0.1424802110817942,0.5061701268488967,0.4705882352941177,60.04228329809725,0.7871174560173415,0.0571383265500291
2026-09-08,4771.TW,望隼,211.5,bull,82.72553063169586,44.0,87.83714193650803,81.02166019675848,0.6324914775029982,0.1957328385899814,0.1141001855287569,-0.0162790697674418,0.0496277915632754,0.119047619047619,63.33333333333333,1.612573909599763,0.0293223019832096
2026-09-08,3443.TW,創意,5960.0,bull,81.97609187803315,63.0,83.63888359987813,81.42182797075148,0.8596143043795197,0.0380333951762523,0.0519480519480519,-0.005838198498749,0.2028254288597375,0.2377985462097611,65.07936507936508,0.7449124338638816,0.0407299078884184
2026-09-08,6426.TW,統新,307.0,bull,81.89555483454672,120.0,75.05902824356723,84.17439703153988,0.4231841817186644,0.0120593692022263,0.0185528756957328,0.1391465677179963,0.408256880733945,0.4688995215311005,75.87805609491959,3.3667679099028054,0.2111318582925752
2026-09-08,2421.TW,建準,168.0,bull,81.67009661150769,79.0,81.54483186948244,81.71185152551611,0.4985274454609431,0.1011131725417439,0.0779220779220779,-0.0508474576271186,0.108910891089109,0.1748251748251748,64.74358974358975,0.6519927296140974,0.0702341137123745
2026-09-08,3017.TW,奇鋐,3285.0,bull,80.98670608848305,70.0,82.5145908535667,80.4774111667885,0.8973336461021191,0.0398886827458256,0.0287569573283859,-0.0366568914956011,0.1972781270746593,0.3630705394190872,56.375838926174495,0.837494723286576,0.0303714279728151
2026-09-08,2465.TW,麗臺,96.9000015258789,bull,80.79113659817207,133.0,73.28778007996519,83.29225543757435,0.1763750097740245,0.0918367346938775,0.0844155844155844,0.0114822384037589,0.1150747965985017,0.1674698979021556,61.60337702154837,1.182029155734721,0.0277350764458697
2026-09-08,2851.TW,中再保,45.650001525878906,bull,80.50953419546902,201.0,65.92494981784269,85.37106232134445,0.506948518005645,0.0222634508348794,0.0426716141001855,-0.0043619837491393,0.2715877321891367,0.2769351100563832,62.88415930676776,0.54738646672183,0.0503911984769824
2026-09-08,6924.TW,榮惠-KY創,125.5,bull,79.68727431930061,143.0,72.40238100150462,82.11557209189927,0.8409995569939372,0.1938775510204081,0.0946196660482374,0.0960698689956331,0.0502092050209204,0.1461187214611872,62.7906976744186,1.0601423435354849,0.0814304179233089
